sample,fastq_1,fastq_2,accession,run_accession,experiment_accession,sample_accession,secondary_sample_accession,study_accession,secondary_study_accession,submission_accession,run_alias,experiment_alias,sample_alias,study_alias,library_layout,library_selection,library_source,library_strategy,library_name,instrument_model,instrument_platform,base_count,read_count,tax_id,scientific_name,sample_title,experiment_title,study_title,description,sample_description,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera
ERX4811208,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811208_ERR5001925_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811208_ERR5001925_2.fastq.gz,SAMEA7724208,ERR5001925,ERX4811208,SAMEA7724208,ERS5471585,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s002,qiita_ptid_8764:13114.myrold.59.s002,qiita_sid_13114:13114.myrold.59.s002,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s002,Illumina NovaSeq 6000,ILLUMINA,570803117,3811832,410658,soil metagenome,13114.myrold.59.s002,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s002,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s002,soil sample 8.Myrold59.soil.2.NRCS0056,620b06772b1cd99aeb80ec245632822f;5bdea27e5572a9ecf379091783acfb14,152257634;152705498,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001925/ERR5001925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001925/ERR5001925_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001925/ERR5001925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001925/ERR5001925_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5001925/ERR5001925_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5001925/ERR5001925_2.fastq.gz
ERX4811209,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811209_ERR5001926_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811209_ERR5001926_2.fastq.gz,SAMEA7724209,ERR5001926,ERX4811209,SAMEA7724209,ERS5471586,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s003,qiita_ptid_8764:13114.myrold.59.s003,qiita_sid_13114:13114.myrold.59.s003,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s003,Illumina NovaSeq 6000,ILLUMINA,626238893,4205246,410658,soil metagenome,13114.myrold.59.s003,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s003,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s003,soil sample 9.Myrold59.soil.3.NRCS0061,fe8af3b029493b30c2812ca523117965;2f09625362f1b6e3806835b619d75140,168153963;168478639,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001926/ERR5001926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001926/ERR5001926_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001926/ERR5001926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001926/ERR5001926_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5001926/ERR5001926_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5001926/ERR5001926_2.fastq.gz
ERX4811210,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811210_ERR5001927_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811210_ERR5001927_2.fastq.gz,SAMEA7724210,ERR5001927,ERX4811210,SAMEA7724210,ERS5471587,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s004,qiita_ptid_8764:13114.myrold.59.s004,qiita_sid_13114:13114.myrold.59.s004,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s004,Illumina NovaSeq 6000,ILLUMINA,2820828196,18856948,410658,soil metagenome,13114.myrold.59.s004,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s004,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s004,soil sample 9.Myrold59.soil.4.NRCS0066,7c0dbcd69fc5b9c46dbf8567288d6860;da8421100c833f9527157eccfb2f1f70,750755527;745898746,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001927/ERR5001927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001927/ERR5001927_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001927/ERR5001927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001927/ERR5001927_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5001927/ERR5001927_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5001927/ERR5001927_2.fastq.gz
ERX4811211,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811211_ERR5001928_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811211_ERR5001928_2.fastq.gz,SAMEA7724211,ERR5001928,ERX4811211,SAMEA7724211,ERS5471588,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s005,qiita_ptid_8764:13114.myrold.59.s005,qiita_sid_13114:13114.myrold.59.s005,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s005,Illumina NovaSeq 6000,ILLUMINA,1001128488,6691500,410658,soil metagenome,13114.myrold.59.s005,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s005,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s005,soil sample 8.Myrold59.soil.5.NRCS0096,970351b8ad4001039086691eacb0cd71;a0af96dc9dcc16270cc40a1a711155bd,269151364;272335995,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001928/ERR5001928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001928/ERR5001928_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001928/ERR5001928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001928/ERR5001928_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5001928/ERR5001928_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5001928/ERR5001928_2.fastq.gz
ERX4811212,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811212_ERR5001929_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811212_ERR5001929_2.fastq.gz,SAMEA7724212,ERR5001929,ERX4811212,SAMEA7724212,ERS5471589,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s006,qiita_ptid_8764:13114.myrold.59.s006,qiita_sid_13114:13114.myrold.59.s006,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s006,Illumina NovaSeq 6000,ILLUMINA,1282617287,8568508,410658,soil metagenome,13114.myrold.59.s006,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s006,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s006,soil sample 8.Myrold59.soil.6.NRCS0166,0c0814273adb174afdda9d148122a526;21a408005975b5b2f5fed5b6471a0dde,340203181;341405076,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001929/ERR5001929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001929/ERR5001929_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001929/ERR5001929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001929/ERR5001929_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5001929/ERR5001929_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5001929/ERR5001929_2.fastq.gz
ERX4811213,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811213_ERR5001930_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811213_ERR5001930_2.fastq.gz,SAMEA7724213,ERR5001930,ERX4811213,SAMEA7724213,ERS5471590,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s007,qiita_ptid_8764:13114.myrold.59.s007,qiita_sid_13114:13114.myrold.59.s007,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s007,Illumina NovaSeq 6000,ILLUMINA,1506474750,10061078,410658,soil metagenome,13114.myrold.59.s007,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s007,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s007,soil sample 9.Myrold59.soil.7.NRCS0171,8e271ea50515f1676f6361d7922b072e;9586135120aaf6b9098fbc756441c4e9,401607662;399088554,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001930/ERR5001930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001930/ERR5001930_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001930/ERR5001930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001930/ERR5001930_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5001930/ERR5001930_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5001930/ERR5001930_2.fastq.gz
ERX4811214,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811214_ERR5001931_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811214_ERR5001931_2.fastq.gz,SAMEA7724214,ERR5001931,ERX4811214,SAMEA7724214,ERS5471591,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s008,qiita_ptid_8764:13114.myrold.59.s008,qiita_sid_13114:13114.myrold.59.s008,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s008,Illumina NovaSeq 6000,ILLUMINA,84848834,566926,410658,soil metagenome,13114.myrold.59.s008,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s008,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s008,soil sample 8.Myrold59.soil.8.NRCS0176,07582777cb3bfa7ea8c98a8bb1ab6280;f4e550108d7eccd1a71be518a3da5e4d,22961878;22998796,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5001931/ERR5001931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5001931/ERR5001931_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5001931/ERR5001931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5001931/ERR5001931_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/001/ERR5001931/ERR5001931_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/001/ERR5001931/ERR5001931_2.fastq.gz
ERX4811215,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811215_ERR5001932_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811215_ERR5001932_2.fastq.gz,SAMEA7724215,ERR5001932,ERX4811215,SAMEA7724215,ERS5471592,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s009,qiita_ptid_8764:13114.myrold.59.s009,qiita_sid_13114:13114.myrold.59.s009,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s009,Illumina NovaSeq 6000,ILLUMINA,280416933,1873432,410658,soil metagenome,13114.myrold.59.s009,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s009,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s009,soil sample 8.Myrold59.soil.9.NRCS0181,ae07b813301c3674547e8272b7af2eb7;57625b894db3a442b74495ebd6d47a63,75984430;75941853,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5001932/ERR5001932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5001932/ERR5001932_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5001932/ERR5001932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5001932/ERR5001932_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/002/ERR5001932/ERR5001932_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/002/ERR5001932/ERR5001932_2.fastq.gz
ERX4811216,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811216_ERR5001933_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811216_ERR5001933_2.fastq.gz,SAMEA7724216,ERR5001933,ERX4811216,SAMEA7724216,ERS5471593,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s010,qiita_ptid_8764:13114.myrold.59.s010,qiita_sid_13114:13114.myrold.59.s010,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s010,Illumina NovaSeq 6000,ILLUMINA,1534797019,10262696,410658,soil metagenome,13114.myrold.59.s010,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s010,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s010,soil sample 8.Myrold59.soil.10.NRCS0206,e28c519076645f93c8292d07889ee6ac;ac84b89e10ba74a51e5df49a74b6c81b,408376956;406378455,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001933/ERR5001933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001933/ERR5001933_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001933/ERR5001933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5001933/ERR5001933_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5001933/ERR5001933_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5001933/ERR5001933_2.fastq.gz
ERX4811217,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811217_ERR5001934_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811217_ERR5001934_2.fastq.gz,SAMEA7724217,ERR5001934,ERX4811217,SAMEA7724217,ERS5471594,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s011,qiita_ptid_8764:13114.myrold.59.s011,qiita_sid_13114:13114.myrold.59.s011,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s011,Illumina NovaSeq 6000,ILLUMINA,370631296,2485760,410658,soil metagenome,13114.myrold.59.s011,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s011,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s011,soil sample 8.Myrold59.soil.11.NRCS0221,588715bb9f195a566d8d514aea81556c;05069e1b227913b4cb3b975ba8625d11,99346683;98718974,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001934/ERR5001934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001934/ERR5001934_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001934/ERR5001934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5001934/ERR5001934_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5001934/ERR5001934_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5001934/ERR5001934_2.fastq.gz
ERX4811218,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811218_ERR5001935_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811218_ERR5001935_2.fastq.gz,SAMEA7724221,ERR5001935,ERX4811218,SAMEA7724221,ERS5471598,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s015,qiita_ptid_8764:13114.myrold.59.s015,qiita_sid_13114:13114.myrold.59.s015,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s015,Illumina NovaSeq 6000,ILLUMINA,313278832,2101160,410658,soil metagenome,13114.myrold.59.s015,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s015,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s015,soil sample 8.Myrold59.soil.15.NRCS0356,d66cb186f1cae32a7b5df23f62aaaf56;dace3f6139fef474effba4ec20db05de,84836016;85142766,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001935/ERR5001935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001935/ERR5001935_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001935/ERR5001935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5001935/ERR5001935_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5001935/ERR5001935_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5001935/ERR5001935_2.fastq.gz
ERX4811219,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811219_ERR5001936_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811219_ERR5001936_2.fastq.gz,SAMEA7724222,ERR5001936,ERX4811219,SAMEA7724222,ERS5471599,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s016,qiita_ptid_8764:13114.myrold.59.s016,qiita_sid_13114:13114.myrold.59.s016,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s016,Illumina NovaSeq 6000,ILLUMINA,53776455,359160,410658,soil metagenome,13114.myrold.59.s016,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s016,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s016,soil sample 9.Myrold59.soil.16.NRCS0371,b8fb868e6c6aa9819a9e184991dc5f33;810f125833d2ecb5831b181ee8c3c2f1,14588266;14430760,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001936/ERR5001936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001936/ERR5001936_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001936/ERR5001936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5001936/ERR5001936_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5001936/ERR5001936_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5001936/ERR5001936_2.fastq.gz
ERX4811220,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811220_ERR5001937_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811220_ERR5001937_2.fastq.gz,SAMEA7724223,ERR5001937,ERX4811220,SAMEA7724223,ERS5471600,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s017,qiita_ptid_8764:13114.myrold.59.s017,qiita_sid_13114:13114.myrold.59.s017,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s017,Illumina NovaSeq 6000,ILLUMINA,815186826,5450240,410658,soil metagenome,13114.myrold.59.s017,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s017,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s017,soil sample 8.Myrold59.soil.17.NRCS0386,b598461d4a24fbcaa24ffb02763b751f;4e8632efda11276858e6caa16db48154,219657489;220140021,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001937/ERR5001937_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001937/ERR5001937_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001937/ERR5001937_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5001937/ERR5001937_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5001937/ERR5001937_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5001937/ERR5001937_2.fastq.gz
ERX4811221,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811221_ERR5001938_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811221_ERR5001938_2.fastq.gz,SAMEA7724225,ERR5001938,ERX4811221,SAMEA7724225,ERS5471602,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s019,qiita_ptid_8764:13114.myrold.59.s019,qiita_sid_13114:13114.myrold.59.s019,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s019,Illumina NovaSeq 6000,ILLUMINA,485862261,3244104,410658,soil metagenome,13114.myrold.59.s019,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s019,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s019,soil sample 9.Myrold59.soil.19.NRCS0436,8dd52ce9fe63fa281b3f89f4fecb5221;bf7268a70ba1296b413e92c92d3f5482,131636831;130980102,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001938/ERR5001938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001938/ERR5001938_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001938/ERR5001938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5001938/ERR5001938_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5001938/ERR5001938_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5001938/ERR5001938_2.fastq.gz
ERX4811222,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811222_ERR5001939_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811222_ERR5001939_2.fastq.gz,SAMEA7724226,ERR5001939,ERX4811222,SAMEA7724226,ERS5471603,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s020,qiita_ptid_8764:13114.myrold.59.s020,qiita_sid_13114:13114.myrold.59.s020,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s020,Illumina NovaSeq 6000,ILLUMINA,419538536,2801714,410658,soil metagenome,13114.myrold.59.s020,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s020,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s020,soil sample 8.Myrold59.soil.20.NRCS0466,60c4b6588a225ebc654ecda390ab4007;044e1088923e629dddd92114cd4d42b1,112694207;112908542,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001939/ERR5001939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001939/ERR5001939_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001939/ERR5001939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5001939/ERR5001939_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5001939/ERR5001939_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5001939/ERR5001939_2.fastq.gz
ERX4811223,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811223_ERR5001940_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4811223_ERR5001940_2.fastq.gz,SAMEA7724227,ERR5001940,ERX4811223,SAMEA7724227,ERS5471604,PRJEB42019,ERP125879,ERA3199733,qiita_ppdid_88644:13114.myrold.59.s021,qiita_ptid_8764:13114.myrold.59.s021,qiita_sid_13114:13114.myrold.59.s021,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.myrold.59.s021,Illumina NovaSeq 6000,ILLUMINA,353359589,2370488,410658,soil metagenome,13114.myrold.59.s021,Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s021,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8764:13114.myrold.59.s021,soil sample 8.Myrold59.soil.21.NRCS0476,4df970ad5dcad1bbfc0bdae924064db6;92a6f88b941a7aea3ff51bc60b95d2f4,94655761;94287584,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001940/ERR5001940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001940/ERR5001940_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001940/ERR5001940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5001940/ERR5001940_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5001940/ERR5001940_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5001940/ERR5001940_2.fastq.gz
